# csv-sha256: aaca1a4bea7875c0282380f0126c04f61bcf8b68d6721a10b01eb412d6318d9f
old_path,new_name,change_types,reason
Icon_ItemIcons/Original/ItemIcon_Skull_Boss_Red,Icon_Item_Skull_Boss_Red,prefix-realign,prefix-realign
Icon_ItemIcons/Original/ItemIcon_Spin,Icon_Item_Spin,prefix-realign,prefix-realign
Icon_ItemIcons/Original/ItemIcon_Star,Icon_Item_Star,prefix-realign,prefix-realign
Icon_ItemIcons/Original/ItemIcon_Star_Disable,Icon_Item_Star_Disable,prefix-realign,prefix-realign
Icon_ItemIcons/Original/ItemIcon_Star_Rate,Icon_Item_Star_Rate,prefix-realign,prefix-realign
Icon_ItemIcons/Original/ItemIcon_Ticket_Gold,Icon_Item_Ticket_Gold,prefix-realign,prefix-realign
Icon_ItemIcons/Original/ItemIcon_Timer_Blue,Icon_Item_Timer_Blue,prefix-realign,prefix-realign
Icon_ItemIcons/Original/ItemIcon_Timer_Gold,Icon_Item_Timer_Gold,prefix-realign,prefix-realign
Icon_ItemIcons/Original/ItemIcon_Trophy,Icon_Item_Trophy,prefix-realign,prefix-realign
Icon_ShopItem/ItemIcon_Coin_Gold,Icon_Item_Coin_Gold,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_Coin_1,Icon_Shop_Coin_1,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_Coin_2,Icon_Shop_Coin_2,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_Coin_3,Icon_Shop_Coin_3,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_Gem_1,Icon_Shop_Gem_1,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_Gem_2,Icon_Shop_Gem_2,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_Gem_3,Icon_Shop_Gem_3,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_Gem_4,Icon_Shop_Gem_4,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_Gem_5,Icon_Shop_Gem_5,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_Gem_6,Icon_Shop_Gem_6,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_SilverCoin_0,Icon_Shop_SilverCoin_0,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_SilverCoin_1,Icon_Shop_SilverCoin_1,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_SilverCoin_2,Icon_Shop_SilverCoin_2,prefix-realign,prefix-realign
Icon_ShopItem/ShopItem_SilverCoin_3,Icon_Shop_SilverCoin_3,prefix-realign,prefix-realign
Icon_PictoIcons/128/PictoIcon_Align,Icon_Picto_Align,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Armor,Icon_Picto_Armor,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Arrow_Next,Icon_Picto_Arrow_Next,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Arrow_Prev,Icon_Picto_Arrow_Prev,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Attack,Icon_Picto_Attack,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Attack_Power,Icon_Picto_Attack_Power,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Back,Icon_Picto_Back,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Battle,Icon_Picto_Battle,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Bell,Icon_Picto_Bell,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Bell_Mute,Icon_Picto_Bell_Mute,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Book,Icon_Picto_Book,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Boots,Icon_Picto_Boots,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Boss,Icon_Picto_Boss,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Bow,Icon_Picto_Bow,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Buff,Icon_Picto_Buff,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Card,Icon_Picto_Card,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Chat,Icon_Picto_Chat,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Check,Icon_Picto_Check,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Critical,Icon_Picto_Critical,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Crown,Icon_Picto_Crown,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Defense,Icon_Picto_Defense,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Delete,Icon_Picto_Delete,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Earth,Icon_Picto_Earth,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Feather,Icon_Picto_Feather,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Fire,Icon_Picto_Fire,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Hat,Icon_Picto_Hat,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Health,Icon_Picto_Health,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Helmet_1,Icon_Picto_Helmet_1,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Helmet_2,Icon_Picto_Helmet_2,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Help,Icon_Picto_Help,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Home,Icon_Picto_Home,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Info,Icon_Picto_Info,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Key,Icon_Picto_Key,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Like,Icon_Picto_Like,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Location,Icon_Picto_Location,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Lock,Icon_Picto_Lock,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Menu,Icon_Picto_Menu,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Music,Icon_Picto_Music,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Music_Mute,Icon_Picto_Music_Mute,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Pick,Icon_Picto_Pick,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Power,Icon_Picto_Power,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Ranking,Icon_Picto_Ranking,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Ring,Icon_Picto_Ring,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Setting,Icon_Picto_Setting,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Shield,Icon_Picto_Shield,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Skin,Icon_Picto_Skin,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Skull,Icon_Picto_Skull,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Snowflake,Icon_Picto_Snowflake,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Sound,Icon_Picto_Sound,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Sound_Mute,Icon_Picto_Sound_Mute,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Star,Icon_Picto_Star,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Support,Icon_Picto_Support,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Temple,Icon_Picto_Temple,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Thunder,Icon_Picto_Thunder,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Timer,Icon_Picto_Timer,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Trophy,Icon_Picto_Trophy,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Upgrade,Icon_Picto_Upgrade,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Vibration,Icon_Picto_Vibration,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Warning,Icon_Picto_Warning,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/128/PictoIcon_Waterdrop,Icon_Picto_Waterdrop,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Align,Icon_Picto_Align,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Armor,Icon_Picto_Armor,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Arrow_Next,Icon_Picto_Arrow_Next,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Arrow_Prev,Icon_Picto_Arrow_Prev,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Attack,Icon_Picto_Attack,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Attack_Power,Icon_Picto_Attack_Power,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Back,Icon_Picto_Back,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Battle,Icon_Picto_Battle,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Bell,Icon_Picto_Bell,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Bell_Mute,Icon_Picto_Bell_Mute,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Book,Icon_Picto_Book,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Boots,Icon_Picto_Boots,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Boss,Icon_Picto_Boss,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Bow,Icon_Picto_Bow,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Buff,Icon_Picto_Buff,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Card,Icon_Picto_Card,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Chat,Icon_Picto_Chat,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Check,Icon_Picto_Check,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Critical,Icon_Picto_Critical,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Crown,Icon_Picto_Crown,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Defense,Icon_Picto_Defense,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Delete,Icon_Picto_Delete,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Earth,Icon_Picto_Earth,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Feather,Icon_Picto_Feather,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Fire,Icon_Picto_Fire,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Hat,Icon_Picto_Hat,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Health,Icon_Picto_Health,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Helmet_1,Icon_Picto_Helmet_1,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Helmet_2,Icon_Picto_Helmet_2,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Help,Icon_Picto_Help,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Home,Icon_Picto_Home,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Info,Icon_Picto_Info,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Key,Icon_Picto_Key,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Like,Icon_Picto_Like,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Location,Icon_Picto_Location,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Lock,Icon_Picto_Lock,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Menu,Icon_Picto_Menu,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Music,Icon_Picto_Music,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Music_Mute,Icon_Picto_Music_Mute,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Pick,Icon_Picto_Pick,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Power,Icon_Picto_Power,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Ranking,Icon_Picto_Ranking,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Ring,Icon_Picto_Ring,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Setting,Icon_Picto_Setting,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Shield,Icon_Picto_Shield,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Skin,Icon_Picto_Skin,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Skull,Icon_Picto_Skull,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Snowflake,Icon_Picto_Snowflake,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Sound,Icon_Picto_Sound,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Sound_Mute,Icon_Picto_Sound_Mute,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Star,Icon_Picto_Star,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Support,Icon_Picto_Support,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Temple,Icon_Picto_Temple,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Thunder,Icon_Picto_Thunder,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Timer,Icon_Picto_Timer,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Trophy,Icon_Picto_Trophy,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Upgrade,Icon_Picto_Upgrade,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Vibration,Icon_Picto_Vibration,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Warning,Icon_Picto_Warning,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/256/PictoIcon_Waterdrop,Icon_Picto_Waterdrop,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Align,Icon_Picto_Align,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Armor,Icon_Picto_Armor,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Arrow_Next,Icon_Picto_Arrow_Next,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Arrow_Prev,Icon_Picto_Arrow_Prev,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Attack,Icon_Picto_Attack,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Attack_Power,Icon_Picto_Attack_Power,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Back,Icon_Picto_Back,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Battle,Icon_Picto_Battle,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Bell,Icon_Picto_Bell,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Bell_Mute,Icon_Picto_Bell_Mute,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Book,Icon_Picto_Book,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Boots,Icon_Picto_Boots,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Boss,Icon_Picto_Boss,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Bow,Icon_Picto_Bow,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Buff,Icon_Picto_Buff,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Card,Icon_Picto_Card,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Chat,Icon_Picto_Chat,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Check,Icon_Picto_Check,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Critical,Icon_Picto_Critical,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Crown,Icon_Picto_Crown,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Defense,Icon_Picto_Defense,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Delete,Icon_Picto_Delete,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Earth,Icon_Picto_Earth,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Feather,Icon_Picto_Feather,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Fire,Icon_Picto_Fire,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Hat,Icon_Picto_Hat,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Health,Icon_Picto_Health,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Helmet_1,Icon_Picto_Helmet_1,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Helmet_2,Icon_Picto_Helmet_2,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Help,Icon_Picto_Help,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Home,Icon_Picto_Home,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Info,Icon_Picto_Info,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Key,Icon_Picto_Key,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Like,Icon_Picto_Like,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Location,Icon_Picto_Location,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Lock,Icon_Picto_Lock,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Menu,Icon_Picto_Menu,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Music,Icon_Picto_Music,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Music_Mute,Icon_Picto_Music_Mute,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Pick,Icon_Picto_Pick,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Power,Icon_Picto_Power,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Ranking,Icon_Picto_Ranking,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Ring,Icon_Picto_Ring,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Setting,Icon_Picto_Setting,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Shield,Icon_Picto_Shield,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Skin,Icon_Picto_Skin,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Skull,Icon_Picto_Skull,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Snowflake,Icon_Picto_Snowflake,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Sound,Icon_Picto_Sound,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Sound_Mute,Icon_Picto_Sound_Mute,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Star,Icon_Picto_Star,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Support,Icon_Picto_Support,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Temple,Icon_Picto_Temple,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Thunder,Icon_Picto_Thunder,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Timer,Icon_Picto_Timer,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Trophy,Icon_Picto_Trophy,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Upgrade,Icon_Picto_Upgrade,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Vibration,Icon_Picto_Vibration,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Warning,Icon_Picto_Warning,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/512/PictoIcon_Waterdrop,Icon_Picto_Waterdrop,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Align,Icon_Picto_Align,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Armor,Icon_Picto_Armor,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Arrow_Next,Icon_Picto_Arrow_Next,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Arrow_Prev,Icon_Picto_Arrow_Prev,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Attack,Icon_Picto_Attack,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Attack_Power,Icon_Picto_Attack_Power,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Back,Icon_Picto_Back,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Battle,Icon_Picto_Battle,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Bell,Icon_Picto_Bell,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Bell_Mute,Icon_Picto_Bell_Mute,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Book,Icon_Picto_Book,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Boots,Icon_Picto_Boots,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Boss,Icon_Picto_Boss,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Bow,Icon_Picto_Bow,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Buff,Icon_Picto_Buff,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Card,Icon_Picto_Card,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Chat,Icon_Picto_Chat,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Check,Icon_Picto_Check,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Critical,Icon_Picto_Critical,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Crown,Icon_Picto_Crown,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Defense,Icon_Picto_Defense,prefix-realign+ext-case,"prefix-realign, ext-case"
